JobTitle,company,description,Level,Type,StandardJobTitle
Senior Software Sales Representative, AK IT Consulting, Full Time · Experienced · 3+ Yrs of Exp · Sales · Sales Skills · Sales Target · Software · Software Sales · Communication Skills · ERP · Selling · CRM · IT/Software Development · Sales/Retail - July 12,Experienced,Full Time,Software Engneering 
IT Help Desk, Industrial Development Group - IDG, Full Time · Experienced · 5-7 Yrs of Exp · Help Desk · IT · Information Technology (IT) · Computer Science · Computer · Installation · Troubleshooting · Technical · Communication · Network - July 5,Experienced,Full Time,IT Category
IT Project Engineer, Target Recruitment  & HR Solutions, Full Time · Contract · Experienced · 3-5 Yrs of Exp · Information Technology (IT) · Project Management · Projects · Testing · Information Technology · VMWare · CCTV · IT · Engineering · English - June 29,Experienced,Full Time,IT Category
Embedded System Software -, IEGco, Full Time · Experienced · 2-4 Yrs of Exp · Embedded Systems · Design · Embedded · Information Technology (IT) · Computer Science · English · R&D/Science · IT/Software Development - July 4,Experienced,Full Time,Software Engneering 
International Recruitment & Development Advisor, Médecins Sans Frontières / أطباء بلا حدود  - International field work, Full Time · Experienced · 3+ Yrs of Exp · Human Resources (HR) · Organization Development · Recruitment · English · Computer Skills · Microsoft Office · Microsoft Excel · Human Resources - July 28,Experienced,Full Time,Software Engneering 
Senior Software Project Manager - Cairo, Confidential, Full Time · Experienced · 3-7 Yrs of Exp · Project Management · Information Technology (IT) · Computer Science · Software Development · Software · Project · Software Engineering · Technical - July 29,Experienced,Full Time,Software Engneering 
Software Engineer - C++, Expandium, Full Time · Experienced · 2+ Yrs of Exp · C++ · Software Development · Computer Science · Jenkins · Dockers · Git · Algorithms · java · Information Technology (IT) · IT/Software Development - July 6,Experienced,Full Time,Software Engneering 
Senior Software Automation Tester, Luftborn, Full Time · Experienced · 3+ Yrs of Exp · Software Testing · Automation · Selenium · Automation Testing · Computer Science · Information Technology (IT) · Testing · English · Software · Quality - July 29,Experienced,Full Time,Software Engneering 
IT Specialist, Lucky, Full Time · Experienced · 2-4 Yrs of Exp · Information Technology (IT) · Networks · LAN · WAN · Computer Science · Installation · Installation/Maintenance/Repair · IT/Software Development - June 13,Experienced,Full Time,IT Category
Full Stack Software Engineer - Remotely, KaGoal, Full Time · Part Time · Work From Home · Experienced · 2-3 Yrs of Exp · Software Development · Node.js · Information Technology (IT) · javaScript · Full Stack · HTML · React · Software · SQL - July 24,Experienced,Full Time,Software Engneering 
Software Testing Engineer (API & Backend Testing), Fawry Banking & Payment Technology Services, Full Time · Experienced · 2-4 Yrs of Exp · SQL · Jira · SDLC · SOAP · Testing · Information Technology (IT) · Computer Science · Software Testing · Telecom Engineering · English · API · REST - July 26,Experienced,Full Time,Software Engneering 
IT Technical Support Specialist, Nana, Full Time · Experienced · 2-4 Yrs of Exp · Information Technology (IT) · Computer Science · Technical Support · Help Desk · MCSA · Science · Windows · Engineering · MCSE · IT/Software Development - July 11,Experienced,Full Time,IT Category
PHP Software Engineer, OctopusPro Pty Ltd, Full Time · Experienced · 3-10 Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · javaScript · CSS · Software Engineering · HTML · SQL · Engineering · Software - July 29,Experienced,Full Time,Software Engneering 
Senior Software Engineer, YELO, Full Time · Work From Home · Experienced · 5-7 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · Software Engineering · Computer · nUnit · MSTest · SCRUM · jQuery - July 8,Experienced,Full Time,Software Engneering 
Sr. Software QA Engineer - Full Time 6 Months..., Minds, Full Time · Contract · Experienced · 2-4 Yrs of Exp · Testing · Automation · Software · Jmeter · selenium · Programming · Computer Science · OOP · SQL · Information Technology (IT) · English - July 26,Experienced,Full Time,Software Engneering 
Software Engineer - Kuwait, RDI, Full Time · Experienced · 6+ Yrs of Exp · C# · VB.Net · ASP.NET · ADO.NET · Software Engineering · Software Development · SQL · Microsoft SQL Server · MVC · Agile · SSIS · Web Development - July 29,Experienced,Full Time,Software Engneering 
Senior Software Technical Support Engineer, GET Group- Egypt, Full Time · Experienced · 7-8 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · Engineering · Software · Computer · Communication Skills · SQL · Oracle - July 7,Experienced,Full Time,Software Engneering 
Software Engineer - Back End (Remotely), KaGoal, Full Time · Part Time · Work From Home · Experienced · 2-3 Yrs of Exp · Information Technology (IT) · Computer Science · Software · Software Development · Software Engineering · Back End · SQL - July 24,Experienced,Full Time,Software Engneering 
Senior Backend Software Engineer, Garment IO, Full Time · Experienced · 3-7 Yrs of Exp · NodeJS · MongoDB · Redis · RabbitMQ · Backend · Software Development · Node.js · Computer Science · Software Engineering · Information Technology (IT) - July 13,Experienced,Full Time,Software Engneering 
Software Testing Engineer, Amjaad Technology, Full Time · Experienced · 2-4 Yrs of Exp · Testing · Computer Science · ISTQB · Jira · Information Technology (IT) · Quality · Software Testing · IT/Software Development · Quality - July 12,Experienced,Full Time,Software Engneering 
"Senior Software Engineer ""C++""", FlairsTech, Full Time · Experienced · 3+ Yrs of Exp · SQL · Engineering · Software Engineering · .net framework · Computer Science · Information Technology (IT) · Software Development · Software · javaScript - July 25,Experienced,Full Time,Software Engneering 
Senior Back-End Developer (PHP), Togar, Full Time · Experienced · 2-5 Yrs of Exp · PHP · Software Development · Software Engineering · Software · Development · MySQL · Engineering · Computer Science · Information Technology (IT) · Design - July 15,Experienced,Full Time,Software Engneering 
IT Help Desk Specialist - Safaga, MTS, Full Time · Experienced · 3+ Yrs of Exp · Help Desk · Information Technology (IT) · Computer Science · Windows 10 · Microsoft Certified Solutions Associate · ITIL Foundation · CompTIA A+ · TCP/IP - June 16,Experienced,Full Time,IT Category
IT Help Desk Specialist, Confidential, Full Time · Experienced · 2-4 Yrs of Exp · Information Technology (IT) · IT · Help Desk · Computer Science · IT Help Desk · Installation/Maintenance/Repair · IT/Software Development - July 10,Experienced,Full Time,IT Category
Software Sales Executive, Div Systems, Full Time · Experienced · 2+ Yrs of Exp · Sales · Sales Skills · Software · Business Development · IT · B2B Sales · Sales Target · English · B2B · Business · Skills · Computer Engineering - June 21,Experienced,Full Time,Software Engneering 
Senior Java Software Engineer, Hatley App, Full Time · Experienced · 3-5 Yrs of Exp · Information Technology (IT) · Java · Software Engineering · Software Development · Computer Science · IT/Software Development - July 15,Experienced,Full Time,Software Engneering 
Software Engineer, SurgiNovi, Full Time · Experienced · 2-4 Yrs of Exp · Information Technology (IT) · Software Development · Software Engineering · Computer Science · Software · Programming · C++ · Engineering · Computer - July 7,Experienced,Full Time,Software Engneering 
Senior Software Tester, Expert Apps, Full Time · Experienced · 5+ Yrs of Exp · Computer Science · Information Technology (IT) · Quality Control · Software Testing · Testing · JMeter · Performance · IT/Software Development · Quality - New,Experienced,Full Time,Software Engneering 
IT Auditor, Aman Holding, Full Time · Experienced · 3+ Yrs of Exp · IT Skills · IT Audit · Information Technology · Software · Network Security · System administrator · Telecommunications · Computer Skills · Microsoft Office - June 26,Experienced,Full Time,IT Category
Senior Software Engineer, Dalia, Full Time · Work From Home · Experienced · 3+ Yrs of Exp · Software Development · Software Engineering · javaScript · MVC · Full Stack · Computer Science · Information Technology (IT) · Software - July 12,Experienced,Full Time,Software Engneering 
Software Business Analyst/Product Owner, Excel Systems, Full Time · Experienced · 4+ Yrs of Exp · Males Only · Business Analysis · Information Technology (IT) · Computer Science · Analysis · Project Management · Data Analysis · SQL · Data · Analytical - July 25,Experienced,Full Time,Software Engneering 
Senior Software Testing Engineer, FILLFLIX for Software, Full Time · Experienced · 5+ Yrs of Exp · Computer Science · Information Technology (IT) · Testing · Software Development · Jira · ISTQB · Software Testing · Selenium · Java · python · Software - July 25,Experienced,Full Time,Software Engneering 
Senior Software Analyst - Dimetta, ysolution, Full Time · Experienced · 5-7 Yrs of Exp · Information Technology (IT) · Computer Science · Analysis · Software · Analytical · Programming · Computer · Information Systems · IT/Software Development - July 24,Experienced,Full Time,Software Engneering 
Senior Mobile Application Developer (Flutter), Adwat, Full Time · Experienced · 5+ Yrs of Exp · APIs · iOS · Flutter · Git · RESTful · Mobile Development · Android · Development · Computer Science · Information Technology (IT) · Software Development - June 24,Experienced,Full Time,Software Engneering 
Ruby On Rails Developer, FlairsTech, Full Time · Experienced · 3+ Yrs of Exp · CSS · HTML · PHP · MySQL · javaScript · Engineering · Computer Engineering · Computer Science · AngularJS · jQuery · CodeIgniter · Bootstrap · Python - July 26,Experienced,Full Time,Software Engneering 
IT Specialist, Mediterraneo Trading, Full Time · Experienced · 5-8 Yrs of Exp · Males Only · Information Technology (IT) · Installation · Computer Science · Technical Support · Computer · IT · Communication Skills · Computer Systems - June 17,Experienced,Full Time,IT Category
Software Engineer, A1Softech, Full Time · Experienced · 3-5 Yrs of Exp · Information Technology (IT) · Software Engineering · Software · Software Development · Back-End · Design · Computer Science · Web Developer · Engineering - June 18,Experienced,Full Time,Software Engneering 
SQL Developer, Raya Customer Experience, Full Time · Experienced · 2-3 Yrs of Exp · Computer Science · End-user support · Engineering · Desktop Support · Technical Support · Information Technology · IT · Request Management Process · SDLC - July 27,Experienced,Full Time,Software Engneering 
Software Tester, Direction Goals Group, Full Time · Experienced · 2+ Yrs of Exp · Information Technology (IT) · Software Testing · Software · Testing · Software Development · Tester · Test · Test Cases · Development · bugs - June 15,Experienced,Full Time,Software Engneering 
Junior IT Specialist, Confidential, Full Time · Experienced · 3+ Yrs of Exp · Information Technology (IT) · Computer Science · Computer Engineering · IT · Network · Software · Hardware · ERP · SQL · Installation/Maintenance/Repair - June 6,Experienced,Full Time,IT Category
IT Specialist, Al-Madina, Full Time · Experienced · 3-4 Yrs of Exp · Computer Science · Information Technology (IT) · Technical Support · Installation · MCSA · CCNA · Information System · IT · Help deask - June 21,Experienced,Full Time,IT Category
Senior Front End Developer - Angular, Social Nuts, Full Time · Experienced · 5+ Yrs of Exp · Software Development · Angular · Front-End · Computer Science · Information Technology (IT) · javaScript · HTML · jQuery · SASS · JS · Vue · CSS - June 9,Experienced,Full Time,Software Engneering 
